rows,cols,beta,edge
S617,profiled_ERR011176,62.1745347225444,S617-profiled_ERR011176
S628,profiled_ERR011176,61.3122844147711,S628-profiled_ERR011176
profiled_ERR011267,profiled_ERR011176,60.9715075628711,profiled_ERR011267-profiled_ERR011176
profiled_ERR011265,profiled_ERR011176,63.9058374014331,profiled_ERR011265-profiled_ERR011176
profiled_ERR011263,profiled_ERR011176,60.8316626378121,profiled_ERR011263-profiled_ERR011176
profiled_ERR011261,profiled_ERR011176,58.3739046196656,profiled_ERR011261-profiled_ERR011176
profiled_ERR011259,profiled_ERR011176,64.0184378126438,profiled_ERR011259-profiled_ERR011176
profiled_ERR011255,profiled_ERR011176,63.2307688178848,profiled_ERR011255-profiled_ERR011176
profiled_ERR011251,profiled_ERR011176,61.43238396608,profiled_ERR011251-profiled_ERR011176
profiled_ERR011245,profiled_ERR011176,63.5003792109343,profiled_ERR011245-profiled_ERR011176
profiled_ERR011239,profiled_ERR011176,62.4541242538427,profiled_ERR011239-profiled_ERR011176
profiled_ERR011230,profiled_ERR011176,63.3058018068823,profiled_ERR011230-profiled_ERR011176
profiled_ERR011226,profiled_ERR011176,57.4195547149527,profiled_ERR011226-profiled_ERR011176
profiled_ERR011224,profiled_ERR011176,63.9978263414741,profiled_ERR011224-profiled_ERR011176
profiled_ERR011216,profiled_ERR011176,60.9133569339106,profiled_ERR011216-profiled_ERR011176
profiled_ERR011214,profiled_ERR011176,54.0065859877075,profiled_ERR011214-profiled_ERR011176
profiled_ERR011212,profiled_ERR011176,63.1654908922903,profiled_ERR011212-profiled_ERR011176
profiled_ERR011208,profiled_ERR011176,63.9389193882025,profiled_ERR011208-profiled_ERR011176
profiled_ERR011200,profiled_ERR011176,56.5020586401418,profiled_ERR011200-profiled_ERR011176
profiled_ERR011198,profiled_ERR011176,64.5324711260941,profiled_ERR011198-profiled_ERR011176
profiled_ERR011194,profiled_ERR011176,55.9345569826485,profiled_ERR011194-profiled_ERR011176
profiled_ERR011190,profiled_ERR011176,56.7347083763188,profiled_ERR011190-profiled_ERR011176
profiled_ERR011186,profiled_ERR011176,59.65914942796,profiled_ERR011186-profiled_ERR011176
profiled_ERR011184,profiled_ERR011176,64.5467233159137,profiled_ERR011184-profiled_ERR011176
profiled_ERR011182,profiled_ERR011176,63.4923595701445,profiled_ERR011182-profiled_ERR011176
SID532779,profiled_ERR011174,61.1878946740484,SID532779-profiled_ERR011174
S628,profiled_ERR011174,64.7558664066108,S628-profiled_ERR011174
profiled_ERR011255,profiled_ERR011174,63.5963928300575,profiled_ERR011255-profiled_ERR011174
profiled_ERR011200,profiled_ERR011174,60.3372691873368,profiled_ERR011200-profiled_ERR011174
profiled_ERR011182,profiled_ERR011174,63.9347127774525,profiled_ERR011182-profiled_ERR011174
profiled_ERR011176,profiled_ERR011174,59.9262853067334,profiled_ERR011176-profiled_ERR011174
S118,profiled_ERR011170,64.5522157469053,S118-profiled_ERR011170
profiled_ERR011226,profiled_ERR011170,64.8302485440163,profiled_ERR011226-profiled_ERR011170
profiled_ERR011200,profiled_ERR011170,62.7245597975761,profiled_ERR011200-profiled_ERR011170
profiled_ERR011186,profiled_ERR011170,59.0516579436311,profiled_ERR011186-profiled_ERR011170
SID532779,profiled_ERR011168,61.6515139518523,SID532779-profiled_ERR011168
SID532802,profiled_ERR011168,64.9356098759555,SID532802-profiled_ERR011168
S118,profiled_ERR011168,59.1331041699325,S118-profiled_ERR011168
S121,profiled_ERR011168,61.2420358382964,S121-profiled_ERR011168
S127,profiled_ERR011168,55.8025976455098,S127-profiled_ERR011168
S224,profiled_ERR011168,60.337610739289,S224-profiled_ERR011168
S264,profiled_ERR011168,61.1352840787908,S264-profiled_ERR011168
S342,profiled_ERR011168,64.2776327067623,S342-profiled_ERR011168
S470,profiled_ERR011168,63.7103493887276,S470-profiled_ERR011168
S517,profiled_ERR011168,53.6565572431146,S517-profiled_ERR011168
S53,profiled_ERR011168,62.5075546527474,S53-profiled_ERR011168
S598,profiled_ERR011168,63.994144951392,S598-profiled_ERR011168
S60,profiled_ERR011168,62.6986566309402,S60-profiled_ERR011168
S628,profiled_ERR011168,61.9127683613292,S628-profiled_ERR011168
S638,profiled_ERR011168,63.7485048895141,S638-profiled_ERR011168
profiled_ERR011265,profiled_ERR011168,62.5510834954687,profiled_ERR011265-profiled_ERR011168
profiled_ERR011263,profiled_ERR011168,60.4755833278307,profiled_ERR011263-profiled_ERR011168
profiled_ERR011261,profiled_ERR011168,62.36288025648,profiled_ERR011261-profiled_ERR011168
profiled_ERR011255,profiled_ERR011168,63.4229234496663,profiled_ERR011255-profiled_ERR011168
profiled_ERR011253,profiled_ERR011168,59.8370599785639,profiled_ERR011253-profiled_ERR011168
profiled_ERR011251,profiled_ERR011168,60.5701661070965,profiled_ERR011251-profiled_ERR011168
profiled_ERR011245,profiled_ERR011168,61.6852564645505,profiled_ERR011245-profiled_ERR011168
profiled_ERR011239,profiled_ERR011168,61.5845097611165,profiled_ERR011239-profiled_ERR011168
profiled_ERR011226,profiled_ERR011168,60.6170382556331,profiled_ERR011226-profiled_ERR011168
profiled_ERR011194,profiled_ERR011168,63.3386174786721,profiled_ERR011194-profiled_ERR011168
profiled_ERR011186,profiled_ERR011168,59.5849789915857,profiled_ERR011186-profiled_ERR011168
profiled_ERR011184,profiled_ERR011168,61.4304802047662,profiled_ERR011184-profiled_ERR011168
profiled_ERR011182,profiled_ERR011168,63.9709641906216,profiled_ERR011182-profiled_ERR011168
profiled_ERR011267,profiled_ERR011166,56.1702326919308,profiled_ERR011267-profiled_ERR011166
profiled_ERR011255,profiled_ERR011166,59.2846489907847,profiled_ERR011255-profiled_ERR011166
profiled_ERR011226,profiled_ERR011166,63.0621889115455,profiled_ERR011226-profiled_ERR011166
profiled_ERR011212,profiled_ERR011166,60.4408523796933,profiled_ERR011212-profiled_ERR011166
profiled_ERR011190,profiled_ERR011166,56.6615485818702,profiled_ERR011190-profiled_ERR011166
S118,profiled_ERR011164,61.7762327059591,S118-profiled_ERR011164
S126,profiled_ERR011164,64.9040950966127,S126-profiled_ERR011164
S127,profiled_ERR011164,59.3213707386901,S127-profiled_ERR011164
S193,profiled_ERR011164,63.9565807928765,S193-profiled_ERR011164
S224,profiled_ERR011164,63.7429324153017,S224-profiled_ERR011164
S227,profiled_ERR011164,60.1254862182461,S227-profiled_ERR011164
S264,profiled_ERR011164,61.0054155447502,S264-profiled_ERR011164
S517,profiled_ERR011164,62.5119325434663,S517-profiled_ERR011164
S53,profiled_ERR011164,58.7421216623078,S53-profiled_ERR011164
S552,profiled_ERR011164,62.5943232308073,S552-profiled_ERR011164
S598,profiled_ERR011164,63.9142490656821,S598-profiled_ERR011164
S60,profiled_ERR011164,60.8556682333729,S60-profiled_ERR011164
S617,profiled_ERR011164,61.6006879186922,S617-profiled_ERR011164
S643,profiled_ERR011164,63.9051189583186,S643-profiled_ERR011164
profiled_ERR011263,profiled_ERR011164,62.8709114887486,profiled_ERR011263-profiled_ERR011164
profiled_ERR011253,profiled_ERR011164,64.842053210918,profiled_ERR011253-profiled_ERR011164
profiled_ERR011251,profiled_ERR011164,63.3846740031433,profiled_ERR011251-profiled_ERR011164
profiled_ERR011236,profiled_ERR011164,64.5306668737541,profiled_ERR011236-profiled_ERR011164
profiled_ERR011230,profiled_ERR011164,64.7162955111276,profiled_ERR011230-profiled_ERR011164
profiled_ERR011226,profiled_ERR011164,61.558039145709,profiled_ERR011226-profiled_ERR011164
profiled_ERR011216,profiled_ERR011164,61.6735605021315,profiled_ERR011216-profiled_ERR011164
profiled_ERR011202,profiled_ERR011164,63.361250072478,profiled_ERR011202-profiled_ERR011164
profiled_ERR011200,profiled_ERR011164,64.7356716776446,profiled_ERR011200-profiled_ERR011164
profiled_ERR011186,profiled_ERR011164,58.8926923959274,profiled_ERR011186-profiled_ERR011164
profiled_ERR011184,profiled_ERR011164,58.9346959651062,profiled_ERR011184-profiled_ERR011164
profiled_ERR011182,profiled_ERR011164,63.452592581362,profiled_ERR011182-profiled_ERR011164
profiled_ERR011170,profiled_ERR011164,64.7680476469432,profiled_ERR011170-profiled_ERR011164
profiled_ERR011168,profiled_ERR011164,60.8922924067871,profiled_ERR011168-profiled_ERR011164
SID532802,profiled_ERR011162,64.0477238910012,SID532802-profiled_ERR011162
S127,profiled_ERR011162,58.4130972823629,S127-profiled_ERR011162
S227,profiled_ERR011162,63.9477647093411,S227-profiled_ERR011162
S517,profiled_ERR011162,61.1427948702311,S517-profiled_ERR011162
S598,profiled_ERR011162,64.0124791352605,S598-profiled_ERR011162
profiled_ERR011267,profiled_ERR011162,62.1347727057831,profiled_ERR011267-profiled_ERR011162
profiled_ERR011263,profiled_ERR011162,63.8106714974543,profiled_ERR011263-profiled_ERR011162
profiled_ERR011261,profiled_ERR011162,62.7713989865514,profiled_ERR011261-profiled_ERR011162
profiled_ERR011255,profiled_ERR011162,62.3424147408712,profiled_ERR011255-profiled_ERR011162
profiled_ERR011253,profiled_ERR011162,64.1700136754089,profiled_ERR011253-profiled_ERR011162
profiled_ERR011245,profiled_ERR011162,63.7315448001032,profiled_ERR011245-profiled_ERR011162
profiled_ERR011236,profiled_ERR011162,63.8546197722469,profiled_ERR011236-profiled_ERR011162
profiled_ERR011228,profiled_ERR011162,64.4556055466451,profiled_ERR011228-profiled_ERR011162
profiled_ERR011226,profiled_ERR011162,57.0871336740551,profiled_ERR011226-profiled_ERR011162
profiled_ERR011224,profiled_ERR011162,62.7654778838998,profiled_ERR011224-profiled_ERR011162
profiled_ERR011216,profiled_ERR011162,64.1396132404865,profiled_ERR011216-profiled_ERR011162
profiled_ERR011212,profiled_ERR011162,62.7047840606855,profiled_ERR011212-profiled_ERR011162
profiled_ERR011208,profiled_ERR011162,63.8084320743381,profiled_ERR011208-profiled_ERR011162
profiled_ERR011200,profiled_ERR011162,59.9140419046911,profiled_ERR011200-profiled_ERR011162
profiled_ERR011198,profiled_ERR011162,64.5282384542387,profiled_ERR011198-profiled_ERR011162
profiled_ERR011194,profiled_ERR011162,58.4980766726817,profiled_ERR011194-profiled_ERR011162
profiled_ERR011190,profiled_ERR011162,61.9991801000352,profiled_ERR011190-profiled_ERR011162
profiled_ERR011186,profiled_ERR011162,57.3653702671646,profiled_ERR011186-profiled_ERR011162
profiled_ERR011176,profiled_ERR011162,60.9195044988559,profiled_ERR011176-profiled_ERR011162
profiled_ERR011168,profiled_ERR011162,62.3660631308084,profiled_ERR011168-profiled_ERR011162
profiled_ERR011166,profiled_ERR011162,63.1606986942017,profiled_ERR011166-profiled_ERR011162
S127,profiled_ERR011160,64.6549035818519,S127-profiled_ERR011160
profiled_ERR011224,profiled_ERR011160,63.1642356710124,profiled_ERR011224-profiled_ERR011160
profiled_ERR011204,profiled_ERR011160,61.4741627464634,profiled_ERR011204-profiled_ERR011160
S479,profiled_ERR011158,64.3050706424916,S479-profiled_ERR011158
profiled_ERR011255,profiled_ERR011158,58.0246812449118,profiled_ERR011255-profiled_ERR011158
profiled_ERR011224,profiled_ERR011158,60.5573286759701,profiled_ERR011224-profiled_ERR011158
profiled_ERR011204,profiled_ERR011158,54.1239905121629,profiled_ERR011204-profiled_ERR011158
profiled_ERR011198,profiled_ERR011158,63.3286846087082,profiled_ERR011198-profiled_ERR011158
profiled_ERR011160,profiled_ERR011158,57.7524700235223,profiled_ERR011160-profiled_ERR011158
S118,profiled_ERR011154,62.9426140462443,S118-profiled_ERR011154
S121,profiled_ERR011154,64.3798878019928,S121-profiled_ERR011154
S127,profiled_ERR011154,63.4562535663345,S127-profiled_ERR011154
S227,profiled_ERR011154,63.9189945526284,S227-profiled_ERR011154
S342,profiled_ERR011154,64.7061539133837,S342-profiled_ERR011154
S60,profiled_ERR011154,62.44017998658,S60-profiled_ERR011154
profiled_ERR011265,profiled_ERR011154,59.5439873588586,profiled_ERR011265-profiled_ERR011154
profiled_ERR011251,profiled_ERR011154,60.283901599514,profiled_ERR011251-profiled_ERR011154
profiled_ERR011230,profiled_ERR011154,61.9109554608032,profiled_ERR011230-profiled_ERR011154
profiled_ERR011226,profiled_ERR011154,62.4041862746059,profiled_ERR011226-profiled_ERR011154
profiled_ERR011216,profiled_ERR011154,64.1401347179198,profiled_ERR011216-profiled_ERR011154
profiled_ERR011214,profiled_ERR011154,61.9081191039229,profiled_ERR011214-profiled_ERR011154
profiled_ERR011186,profiled_ERR011154,62.7236769405302,profiled_ERR011186-profiled_ERR011154
profiled_ERR011176,profiled_ERR011154,63.4592428859123,profiled_ERR011176-profiled_ERR011154
SID31219,profiled_ERR011148,61.422456352416,SID31219-profiled_ERR011148
SID532802,profiled_ERR011148,64.788400503298,SID532802-profiled_ERR011148
S127,profiled_ERR011148,63.4207660175295,S127-profiled_ERR011148
S137,profiled_ERR011148,63.9456763128953,S137-profiled_ERR011148
S194,profiled_ERR011148,63.6948953727954,S194-profiled_ERR011148
S227,profiled_ERR011148,64.5499734420949,S227-profiled_ERR011148
S264,profiled_ERR011148,64.4367745899273,S264-profiled_ERR011148
S446,profiled_ERR011148,62.9938960061449,S446-profiled_ERR011148
S479,profiled_ERR011148,62.2135670817913,S479-profiled_ERR011148
S53,profiled_ERR011148,64.0215973435708,S53-profiled_ERR011148
S552,profiled_ERR011148,64.4454951565085,S552-profiled_ERR011148
S628,profiled_ERR011148,59.7193625378934,S628-profiled_ERR011148
S77,profiled_ERR011148,60.4358737853108,S77-profiled_ERR011148
profiled_ERR011265,profiled_ERR011148,63.6345810475789,profiled_ERR011265-profiled_ERR011148
profiled_ERR011263,profiled_ERR011148,63.9577578689372,profiled_ERR011263-profiled_ERR011148
profiled_ERR011261,profiled_ERR011148,61.5732235614204,profiled_ERR011261-profiled_ERR011148
profiled_ERR011255,profiled_ERR011148,63.6170875178282,profiled_ERR011255-profiled_ERR011148
profiled_ERR011251,profiled_ERR011148,63.7094743606528,profiled_ERR011251-profiled_ERR011148
profiled_ERR011249,profiled_ERR011148,60.7784202573767,profiled_ERR011249-profiled_ERR011148
profiled_ERR011236,profiled_ERR011148,64.9524251915828,profiled_ERR011236-profiled_ERR011148
profiled_ERR011226,profiled_ERR011148,61.2608945705896,profiled_ERR011226-profiled_ERR011148
profiled_ERR011202,profiled_ERR011148,64.6944203940562,profiled_ERR011202-profiled_ERR011148
profiled_ERR011200,profiled_ERR011148,59.6052968939038,profiled_ERR011200-profiled_ERR011148
profiled_ERR011186,profiled_ERR011148,64.8349381942385,profiled_ERR011186-profiled_ERR011148
profiled_ERR011184,profiled_ERR011148,63.4531554622391,profiled_ERR011184-profiled_ERR011148
profiled_ERR011182,profiled_ERR011148,64.5555860870836,profiled_ERR011182-profiled_ERR011148
profiled_ERR011170,profiled_ERR011148,63.4133345023824,profiled_ERR011170-profiled_ERR011148
profiled_ERR011164,profiled_ERR011148,61.3428463325405,profiled_ERR011164-profiled_ERR011148
SID532779,profiled_ERR011146,63.5645331723937,SID532779-profiled_ERR011146
S118,profiled_ERR011146,63.0884040719876,S118-profiled_ERR011146
S121,profiled_ERR011146,64.8721846186218,S121-profiled_ERR011146
S127,profiled_ERR011146,57.9918420656261,S127-profiled_ERR011146
S137,profiled_ERR011146,61.3204409543525,S137-profiled_ERR011146
S193,profiled_ERR011146,63.861712618452,S193-profiled_ERR011146
S227,profiled_ERR011146,61.0691583280408,S227-profiled_ERR011146
S264,profiled_ERR011146,63.2232961468957,S264-profiled_ERR011146
S297,profiled_ERR011146,63.568723398549,S297-profiled_ERR011146
S470,profiled_ERR011146,62.8103810743445,S470-profiled_ERR011146
S475,profiled_ERR011146,63.230384121199,S475-profiled_ERR011146
S517,profiled_ERR011146,63.5719550404658,S517-profiled_ERR011146
S598,profiled_ERR011146,64.1714482065063,S598-profiled_ERR011146
S60,profiled_ERR011146,61.8120094146678,S60-profiled_ERR011146
profiled_ERR011265,profiled_ERR011146,55.4717484475643,profiled_ERR011265-profiled_ERR011146
profiled_ERR011263,profiled_ERR011146,58.8597502900547,profiled_ERR011263-profiled_ERR011146
profiled_ERR011261,profiled_ERR011146,62.5400129957683,profiled_ERR011261-profiled_ERR011146
profiled_ERR011255,profiled_ERR011146,56.3509549537411,profiled_ERR011255-profiled_ERR011146
profiled_ERR011253,profiled_ERR011146,60.6944221438678,profiled_ERR011253-profiled_ERR011146
profiled_ERR011251,profiled_ERR011146,63.1259479800026,profiled_ERR011251-profiled_ERR011146
profiled_ERR011239,profiled_ERR011146,62.1004442801345,profiled_ERR011239-profiled_ERR011146
profiled_ERR011236,profiled_ERR011146,58.9802417219331,profiled_ERR011236-profiled_ERR011146
profiled_ERR011230,profiled_ERR011146,64.3933898207192,profiled_ERR011230-profiled_ERR011146
profiled_ERR011226,profiled_ERR011146,58.6330076364016,profiled_ERR011226-profiled_ERR011146
profiled_ERR011224,profiled_ERR011146,59.934522001482,profiled_ERR011224-profiled_ERR011146
profiled_ERR011216,profiled_ERR011146,62.424407055745,profiled_ERR011216-profiled_ERR011146
profiled_ERR011214,profiled_ERR011146,62.3692627275184,profiled_ERR011214-profiled_ERR011146
profiled_ERR011212,profiled_ERR011146,63.8255010445729,profiled_ERR011212-profiled_ERR011146
profiled_ERR011208,profiled_ERR011146,61.5356605482161,profiled_ERR011208-profiled_ERR011146
profiled_ERR011200,profiled_ERR011146,64.682919712368,profiled_ERR011200-profiled_ERR011146
profiled_ERR011198,profiled_ERR011146,60.6072641179636,profiled_ERR011198-profiled_ERR011146
profiled_ERR011190,profiled_ERR011146,61.0765654778266,profiled_ERR011190-profiled_ERR011146
profiled_ERR011186,profiled_ERR011146,57.3632467000955,profiled_ERR011186-profiled_ERR011146
profiled_ERR011184,profiled_ERR011146,62.2233122208453,profiled_ERR011184-profiled_ERR011146
profiled_ERR011182,profiled_ERR011146,64.8405449061346,profiled_ERR011182-profiled_ERR011146
profiled_ERR011176,profiled_ERR011146,63.3428958516348,profiled_ERR011176-profiled_ERR011146
profiled_ERR011162,profiled_ERR011146,59.5765316923338,profiled_ERR011162-profiled_ERR011146
profiled_ERR011158,profiled_ERR011146,61.8210472514039,profiled_ERR011158-profiled_ERR011146
profiled_ERR011154,profiled_ERR011146,60.4021897477063,profiled_ERR011154-profiled_ERR011146
profiled_ERR011261,profiled_ERR011144,63.3918752959473,profiled_ERR011261-profiled_ERR011144
profiled_ERR011236,profiled_ERR011144,64.8439189614277,profiled_ERR011236-profiled_ERR011144
profiled_ERR011218,profiled_ERR011144,63.3938848377952,profiled_ERR011218-profiled_ERR011144
profiled_ERR011148,profiled_ERR011144,63.3887386165784,profiled_ERR011148-profiled_ERR011144
S118,profiled_ERR011142,62.7721915832029,S118-profiled_ERR011142
S126,profiled_ERR011142,64.6853917604635,S126-profiled_ERR011142
S127,profiled_ERR011142,60.3470060468125,S127-profiled_ERR011142
S227,profiled_ERR011142,64.5940018666084,S227-profiled_ERR011142
S53,profiled_ERR011142,59.5160214824234,S53-profiled_ERR011142
S617,profiled_ERR011142,64.0955233838722,S617-profiled_ERR011142
S628,profiled_ERR011142,63.8500980231874,S628-profiled_ERR011142
profiled_ERR011265,profiled_ERR011142,64.2555820134183,profiled_ERR011265-profiled_ERR011142
profiled_ERR011263,profiled_ERR011142,61.8547496731725,profiled_ERR011263-profiled_ERR011142
profiled_ERR011261,profiled_ERR011142,58.368226900831,profiled_ERR011261-profiled_ERR011142
profiled_ERR011251,profiled_ERR011142,60.3632169476111,profiled_ERR011251-profiled_ERR011142
profiled_ERR011249,profiled_ERR011142,64.8091729912296,profiled_ERR011249-profiled_ERR011142
profiled_ERR011236,profiled_ERR011142,62.1631592202553,profiled_ERR011236-profiled_ERR011142
profiled_ERR011230,profiled_ERR011142,58.4450259423324,profiled_ERR011230-profiled_ERR011142
profiled_ERR011226,profiled_ERR011142,62.1381013006483,profiled_ERR011226-profiled_ERR011142
profiled_ERR011214,profiled_ERR011142,63.8630271268153,profiled_ERR011214-profiled_ERR011142
profiled_ERR011212,profiled_ERR011142,63.409907172874,profiled_ERR011212-profiled_ERR011142
profiled_ERR011200,profiled_ERR011142,61.8887095479182,profiled_ERR011200-profiled_ERR011142
profiled_ERR011194,profiled_ERR011142,60.7228446181173,profiled_ERR011194-profiled_ERR011142
profiled_ERR011186,profiled_ERR011142,62.5891895360149,profiled_ERR011186-profiled_ERR011142
profiled_ERR011182,profiled_ERR011142,64.8256904988665,profiled_ERR011182-profiled_ERR011142
profiled_ERR011178,profiled_ERR011142,63.945853279204,profiled_ERR011178-profiled_ERR011142
profiled_ERR011176,profiled_ERR011142,61.7159333849733,profiled_ERR011176-profiled_ERR011142
profiled_ERR011162,profiled_ERR011142,64.7074686473817,profiled_ERR011162-profiled_ERR011142
profiled_ERR011144,profiled_ERR011142,55.7672782801051,profiled_ERR011144-profiled_ERR011142
S127,profiled_ERR011136,64.3603733321397,S127-profiled_ERR011136
profiled_ERR011267,profiled_ERR011136,60.6481833817431,profiled_ERR011267-profiled_ERR011136
profiled_ERR011265,profiled_ERR011136,60.9791415187108,profiled_ERR011265-profiled_ERR011136
profiled_ERR011263,profiled_ERR011136,62.4792161545587,profiled_ERR011263-profiled_ERR011136
profiled_ERR011255,profiled_ERR011136,62.3560578212153,profiled_ERR011255-profiled_ERR011136
profiled_ERR011245,profiled_ERR011136,59.9747701828395,profiled_ERR011245-profiled_ERR011136
profiled_ERR011226,profiled_ERR011136,58.6068609515062,profiled_ERR011226-profiled_ERR011136
profiled_ERR011214,profiled_ERR011136,63.2325513049733,profiled_ERR011214-profiled_ERR011136
profiled_ERR011212,profiled_ERR011136,62.6318570695996,profiled_ERR011212-profiled_ERR011136
profiled_ERR011200,profiled_ERR011136,63.4986024999682,profiled_ERR011200-profiled_ERR011136
profiled_ERR011190,profiled_ERR011136,56.5957568224335,profiled_ERR011190-profiled_ERR011136
profiled_ERR011186,profiled_ERR011136,59.4093318503332,profiled_ERR011186-profiled_ERR011136
profiled_ERR011176,profiled_ERR011136,60.3368557127928,profiled_ERR011176-profiled_ERR011136
profiled_ERR011166,profiled_ERR011136,60.5713603908063,profiled_ERR011166-profiled_ERR011136
profiled_ERR011162,profiled_ERR011136,59.4268570539878,profiled_ERR011162-profiled_ERR011136
profiled_ERR011146,profiled_ERR011136,61.6662650360221,profiled_ERR011146-profiled_ERR011136
SID31219,profiled_ERR011134,62.9756190083994,SID31219-profiled_ERR011134
SID31300,profiled_ERR011134,63.4561755124394,SID31300-profiled_ERR011134
SID530055,profiled_ERR011134,62.437905570117,SID530055-profiled_ERR011134
SID532779,profiled_ERR011134,61.8262408602945,SID532779-profiled_ERR011134
SID532802,profiled_ERR011134,62.5911241658717,SID532802-profiled_ERR011134
S118,profiled_ERR011134,60.5422162846559,S118-profiled_ERR011134
S121,profiled_ERR011134,61.0620340788361,S121-profiled_ERR011134
S127,profiled_ERR011134,59.1460491787989,S127-profiled_ERR011134
S187,profiled_ERR011134,61.9240718689183,S187-profiled_ERR011134
S194,profiled_ERR011134,60.5514785024502,S194-profiled_ERR011134
S264,profiled_ERR011134,64.4061426634436,S264-profiled_ERR011134
S436,profiled_ERR011134,63.5608856749581,S436-profiled_ERR011134
S462,profiled_ERR011134,64.029622486954,S462-profiled_ERR011134
S470,profiled_ERR011134,64.641959842158,S470-profiled_ERR011134
S517,profiled_ERR011134,63.8047357715594,S517-profiled_ERR011134
S53,profiled_ERR011134,64.4039386076819,S53-profiled_ERR011134
S598,profiled_ERR011134,62.4895050295659,S598-profiled_ERR011134
S60,profiled_ERR011134,60.5847645059635,S60-profiled_ERR011134
S628,profiled_ERR011134,64.9617974469653,S628-profiled_ERR011134
profiled_ERR011265,profiled_ERR011134,58.5832758168008,profiled_ERR011265-profiled_ERR011134
profiled_ERR011263,profiled_ERR011134,59.7216346708055,profiled_ERR011263-profiled_ERR011134
profiled_ERR011261,profiled_ERR011134,56.5267237857718,profiled_ERR011261-profiled_ERR011134
profiled_ERR011253,profiled_ERR011134,59.6791888228087,profiled_ERR011253-profiled_ERR011134
profiled_ERR011251,profiled_ERR011134,54.4841519518156,profiled_ERR011251-profiled_ERR011134
profiled_ERR011249,profiled_ERR011134,63.7324483204169,profiled_ERR011249-profiled_ERR011134
profiled_ERR011236,profiled_ERR011134,59.0916133187643,profiled_ERR011236-profiled_ERR011134
profiled_ERR011230,profiled_ERR011134,56.395344309694,profiled_ERR011230-profiled_ERR011134
profiled_ERR011226,profiled_ERR011134,64.0499850850429,profiled_ERR011226-profiled_ERR011134
profiled_ERR011218,profiled_ERR011134,64.1004808504451,profiled_ERR011218-profiled_ERR011134
profiled_ERR011216,profiled_ERR011134,58.9388048784627,profiled_ERR011216-profiled_ERR011134
profiled_ERR011214,profiled_ERR011134,63.6619741456484,profiled_ERR011214-profiled_ERR011134
profiled_ERR011200,profiled_ERR011134,63.7952127686697,profiled_ERR011200-profiled_ERR011134
profiled_ERR011194,profiled_ERR011134,62.0676288331102,profiled_ERR011194-profiled_ERR011134
profiled_ERR011186,profiled_ERR011134,58.6576451143264,profiled_ERR011186-profiled_ERR011134
profiled_ERR011184,profiled_ERR011134,63.499442799689,profiled_ERR011184-profiled_ERR011134
profiled_ERR011182,profiled_ERR011134,63.6014790343405,profiled_ERR011182-profiled_ERR011134
profiled_ERR011178,profiled_ERR011134,64.4116869730093,profiled_ERR011178-profiled_ERR011134
profiled_ERR011168,profiled_ERR011134,58.6984432340577,profiled_ERR011168-profiled_ERR011134
profiled_ERR011164,profiled_ERR011134,63.2236882673875,profiled_ERR011164-profiled_ERR011134
profiled_ERR011154,profiled_ERR011134,62.3541853821222,profiled_ERR011154-profiled_ERR011134
profiled_ERR011146,profiled_ERR011134,64.3047051123907,profiled_ERR011146-profiled_ERR011134
profiled_ERR011265,profiled_ERR011129,64.2968023685975,profiled_ERR011265-profiled_ERR011129
profiled_ERR011216,profiled_ERR011129,61.1788769881084,profiled_ERR011216-profiled_ERR011129
SID530055,profiled_ERR011126,61.9980548161846,SID530055-profiled_ERR011126
SID532802,profiled_ERR011126,61.130820041653,SID532802-profiled_ERR011126
S118,profiled_ERR011126,57.3589742592104,S118-profiled_ERR011126
S127,profiled_ERR011126,60.9705368844007,S127-profiled_ERR011126
S194,profiled_ERR011126,63.5203469828005,S194-profiled_ERR011126
S224,profiled_ERR011126,64.2938550268116,S224-profiled_ERR011126
S264,profiled_ERR011126,59.0602347348007,S264-profiled_ERR011126
S342,profiled_ERR011126,61.8152903900264,S342-profiled_ERR011126
S598,profiled_ERR011126,63.4257833588723,S598-profiled_ERR011126
S60,profiled_ERR011126,62.2630785673892,S60-profiled_ERR011126
profiled_ERR011265,profiled_ERR011126,63.9078135595699,profiled_ERR011265-profiled_ERR011126
profiled_ERR011263,profiled_ERR011126,63.3861977001672,profiled_ERR011263-profiled_ERR011126
profiled_ERR011261,profiled_ERR011126,62.3141179644336,profiled_ERR011261-profiled_ERR011126
profiled_ERR011257,profiled_ERR011126,64.9134906116536,profiled_ERR011257-profiled_ERR011126
profiled_ERR011251,profiled_ERR011126,57.38693737238,profiled_ERR011251-profiled_ERR011126
profiled_ERR011249,profiled_ERR011126,64.229050905395,profiled_ERR011249-profiled_ERR011126
profiled_ERR011236,profiled_ERR011126,63.5500594960435,profiled_ERR011236-profiled_ERR011126
profiled_ERR011230,profiled_ERR011126,59.4594476797914,profiled_ERR011230-profiled_ERR011126
profiled_ERR011226,profiled_ERR011126,63.580684567581,profiled_ERR011226-profiled_ERR011126
profiled_ERR011186,profiled_ERR011126,61.7283668931041,profiled_ERR011186-profiled_ERR011126
profiled_ERR011168,profiled_ERR011126,63.8567588509378,profiled_ERR011168-profiled_ERR011126
profiled_ERR011162,profiled_ERR011126,63.5486812807428,profiled_ERR011162-profiled_ERR011126
profiled_ERR011154,profiled_ERR011126,62.0125662323828,profiled_ERR011154-profiled_ERR011126
